"Reporting Area","Current MMWR Year","MMWR WEEK","Label","Current week","Current week, flag","Previous 52 week Max","Previous 52 weeks Max, flag","Cumulative YTD Current MMWR Year","Cumulative YTD Current MMWR Year, flag","Cumulative YTD Previous MMWR Year","Cumulative YTD Previous MMWR Year, flag","LOCATION1","LOCATION2","sort_order","geocode"
"Iowa","2025","39","Cyclosporiasis",,"-","16",,"64",,"70",,"Iowa",,"20253901841","POINT (-93.61539 41.58981)"
"Kansas","2025","39","Cyclosporiasis",,"-","6",,"29",,"42",,"Kansas",,"20253901842","POINT (-95.6712 39.04926)"
"Minnesota","2025","39","Cyclosporiasis",,"-","2",,,"-","67",,"Minnesota",,"20253901843","POINT (-93.09649 44.94339)"
"Missouri","2025","39","Cyclosporiasis",,"-","2",,,"-","64",,"Missouri",,"20253901844","POINT (-92.17785 38.57751)"
"Nebraska","2025","39","Cyclosporiasis","1",,"13",,"51",,"34",,"Nebraska",,"20253901845","POINT (-96.70731 40.81362)"
"North Dakota","2025","39","Cyclosporiasis",,"-","0",,,"-","4",,"North Dakota",,"20253901846","POINT (-100.7797 46.80536)"
"South Dakota","2025","39","Cyclosporiasis",,"-","1",,"3",,"3",,"South Dakota",,"20253901847","POINT (-100.34987 44.36917)"
"South Atlantic","2025","39","Cyclosporiasis","6",,"113",,"858",,"1,113",,,"South Atlantic","20253901848","POINT (-100.34987 44.36917)"
"Delaware","2025","39","Cyclosporiasis",,"-","1",,"1",,"13",,"Delaware",,"20253901849","POINT (-75.52474 39.15803)"
"District of Columbia","2025","39","Cyclosporiasis",,"-","2",,"5",,"5",,"District of Columbia",,"20253901850",
"Florida","2025","39","Cyclosporiasis","1",,"29",,"189",,"213",,"Florida",,"20253901851","POINT (-84.28065 30.43978)"
"Georgia","2025","39","Cyclosporiasis","4",,"16",,"110",,"116",,"Georgia",,"20253901852","POINT (-84.39111 33.74831)"
"Maryland","2025","39","Cyclosporiasis",,"-","18",,"115",,"195",,"Maryland",,"20253901853","POINT (-76.49015 38.97678)"
"North Carolina","2025","39","Cyclosporiasis",,"-","56",,"284",,"321",,"North Carolina",,"20253901854","POINT (-78.64271 35.78543)"
"South Carolina","2025","39","Cyclosporiasis",,"-","10",,"44",,"47",,"South Carolina",,"20253901855","POINT (-81.04537 33.99882)"
"Virginia","2025","39","Cyclosporiasis","1",,"14",,"103",,"186",,"Virginia",,"20253901856","POINT (-77.43367 37.54068)"
"West Virginia","2025","39","Cyclosporiasis",,"-","1",,"7",,"17",,"West Virginia",,"20253901857","POINT (-81.63896 38.35016)"
"East South Central","2025","39","Cyclosporiasis","1",,"16",,"94",,"136",,,"East South Central","20253901858",
"Alabama","2025","39","Cyclosporiasis","1",,"5",,"17",,"29",,"Alabama",,"20253901859","POINT (-86.30006 32.38015)"
"Kentucky","2025","39","Cyclosporiasis",,"-","7",,"43",,"21",,"Kentucky",,"20253901860","POINT (-84.8787 38.19507)"
"Mississippi","2025","39","Cyclosporiasis",,"N",,"NC",,"N",,"N","Mississippi",,"20253901861","POINT (-90.18045 32.29896)"
"Tennessee","2025","39","Cyclosporiasis",,"-","9",,"34",,"86",,"Tennessee",,"20253901862","POINT (-86.77799 36.16792)"
"West South Central","2025","39","Cyclosporiasis","4",,"60",,"450",,"453",,,"West South Central","20253901863",
"Arkansas","2025","39","Cyclosporiasis",,"-","4",,"13",,"13",,"Arkansas",,"20253901864","POINT (-92.27486 34.7487)"
"Louisiana","2025","39","Cyclosporiasis",,"-","15",,"96",,"29",,"Louisiana",,"20253901865","POINT (-91.18665 30.44335)"
"Oklahoma","2025","39","Cyclosporiasis",,"-","8",,"41",,"19",,"Oklahoma",,"20253901866","POINT (-97.52107 35.47203)"
"Texas","2025","39","Cyclosporiasis","4",,"49",,"300",,"392",,"Texas",,"20253901867","POINT (-97.743 30.26759)"
"Mountain","2025","39","Cyclosporiasis",,"-","47",,"292",,"237",,,"Mountain","20253901868",
"Arizona","2025","39","Cyclosporiasis",,"-","8",,"42",,"21",,"Arizona",,"20253901869","POINT (-112.07581 33.44825)"
"Colorado","2025","39","Cyclosporiasis",,"-","36",,"201",,"157",,"Colorado",,"20253901870","POINT (-104.99203 39.74001)"
"Idaho","2025","39","Cyclosporiasis",,"N",,"NC",,"N",,"N","Idaho",,"20253901871","POINT (-116.19341 43.60764)"
"Montana","2025","39","Cyclosporiasis",,"-","2",,"6",,"3",,"Montana",,"20253901872","POINT (-112.02066 46.58976)"
"Nevada","2025","39","Cyclosporiasis",,"N",,"NC",,"N",,"N","Nevada",,"20253901873","POINT (-119.76698 39.16505)"
"New Mexico","2025","39","Cyclosporiasis",,"-","3",,"8",,"8",,"New Mexico",,"20253901874","POINT (-105.93825 35.69177)"
"Utah","2025","39","Cyclosporiasis",,"-","5",,"35",,"48",,"Utah",,"20253901875","POINT (-111.88822 40.76031)"
"Wyoming","2025","39","Cyclosporiasis",,"-","0",,,"-",,"-","Wyoming",,"20253901876","POINT (-104.82155 41.13481)"
"Pacific","2025","39","Cyclosporiasis","1",,"32",,"249",,"270",,,"Pacific","20253901877",
"Alaska","2025","39","Cyclosporiasis",,"-","2",,"5",,"3",,"Alaska",,"20253901878","POINT (-134.4068 58.29973)"
"California","2025","39","Cyclosporiasis","1",,"27",,"220",,"239",,"California",,"20253901879","POINT (-121.49086 38.57944)"
"Hawaii","2025","39","Cyclosporiasis",,"-","1",,"1",,,"-","Hawaii",,"20253901880","POINT (-157.85788 21.30493)"
"Oregon","2025","39","Cyclosporiasis",,"-","5",,"23",,"27",,"Oregon",,"20253901881","POINT (-123.04382 44.93326)"
"Washington","2025","39","Cyclosporiasis",,"-","0",,,"-","1",,"Washington",,"20253901882","POINT (-122.89165 47.03954)"
"U.S. Territories","2025","39","Cyclosporiasis",,"-","1",,"1",,,"-",,"U.S. Territories","20253901883",
"American Samoa","2025","39","Cyclosporiasis",,"N",,"NC",,"N",,"N","American Samoa",,"20253901884",
"Commonwealth of Northern Mariana Islands","2025","39","Cyclosporiasis",,"-","0",,,"-",,"-","Commonwealth of Northern Mariana Islands",,"20253901885",
"Guam","2025","39","Cyclosporiasis",,"-","0",,,"-",,"-","Guam",,"20253901886",
"Puerto Rico","2025","39","Cyclosporiasis",,"-","1",,"1",,,"-","Puerto Rico",,"20253901887","POINT (-66.11692 18.46536)"
"U.S. Virgin Islands","2025","39","Cyclosporiasis",,"-","0",,,"-",,"-","U.S. Virgin Islands",,"20253901888",
"Non-U.S. Residents","2025","39","Cyclosporiasis",,"-","1",,"2",,"1",,,"Non-U.S. Residents","20253901889",
"Total","2025","39","Cyclosporiasis","13",,"396",,"3,236",,"3,925",,,"Total","20253901890",
"U.S. Residents","2025","40","Cyclosporiasis","6",,"403",,"3,356",,"3,950",,,"U.S. Residents","20254001821",
"New England","2025","40","Cyclosporiasis",,"-","26",,"131",,"184",,,"New England","20254001822",
"Connecticut","2025","40","Cyclosporiasis",,"-","11",,"41",,"66",,"Connecticut",,"20254001823","POINT (-72.67398 41.76381)"
"Maine","2025","40","Cyclosporiasis",,"-","1",,"4",,"12",,"Maine",,"20254001824","POINT (-69.77631 44.31804)"
"Massachusetts","2025","40","Cyclosporiasis",,"-","12",,"71",,"82",,"Massachusetts",,"20254001825","POINT (-71.05675 42.35866)"
"New Hampshire","2025","40","Cyclosporiasis",,"-","1",,"7",,"9",,"New Hampshire",,"20254001826","POINT (-71.53661 43.20725)"
"Rhode Island","2025","40","Cyclosporiasis",,"-","2",,"6",,"12",,"Rhode Island",,"20254001827","POINT (-71.41198 41.82388)"
"Vermont","2025","40","Cyclosporiasis",,"-","2",,"2",,"3",,"Vermont",,"20254001828","POINT (-72.57627 44.26029)"
"Middle Atlantic","2025","40","Cyclosporiasis","1",,"81",,"632",,"779",,,"Middle Atlantic","20254001829",
"New Jersey","2025","40","Cyclosporiasis",,"-","18",,"89",,"233",,"New Jersey",,"20254001830","POINT (-74.75948 40.21794)"
"New York","2025","40","Cyclosporiasis","1",,"61",,"265",,"233",,"New York",,"20254001831","POINT (-73.75522 42.65155)"
"New York City","2025","40","Cyclosporiasis",,"-","36",,"278",,"313",,"New York City",,"20254001832","POINT (-73.75522 42.65155)"
"Pennsylvania","2025","40","Cyclosporiasis",,"N",,"NC",,"N",,"N","Pennsylvania",,"20254001833","POINT (-76.88224 40.25986)"
"East North Central","2025","40","Cyclosporiasis",,"-","59",,"399",,"474",,,"East North Central","20254001834",
"Illinois","2025","40","Cyclosporiasis",,"-","33",,"203",,"271",,"Illinois",,"20254001835","POINT (-89.64361 39.8013)"
"Indiana","2025","40","Cyclosporiasis",,"-","8",,"23",,"26",,"Indiana",,"20254001836","POINT (-86.15013 39.76691)"
"Michigan","2025","40","Cyclosporiasis",,"-","5",,"36",,"39",,"Michigan",,"20254001837","POINT (-84.55226 42.73194)"
"Ohio","2025","40","Cyclosporiasis",,"-","13",,"72",,"73",,"Ohio",,"20254001838","POINT (-83.00276 39.96199)"
"Wisconsin","2025","40","Cyclosporiasis",,"-","11",,"65",,"65",,"Wisconsin",,"20254001839","POINT (-89.38645 43.07313)"
"West North Central","2025","40","Cyclosporiasis",,"-","23",,"147",,"285",,,"West North Central","20254001840",
"Iowa","2025","40","Cyclosporiasis",,"-","16",,"64",,"70",,"Iowa",,"20254001841","POINT (-93.61539 41.58981)"
"Kansas","2025","40","Cyclosporiasis",,"-","6",,"29",,"42",,"Kansas",,"20254001842","POINT (-95.6712 39.04926)"
"Minnesota","2025","40","Cyclosporiasis",,"-","2",,,"-","67",,"Minnesota",,"20254001843","POINT (-93.09649 44.94339)"
"Missouri","2025","40","Cyclosporiasis",,"-","2",,,"-","65",,"Missouri",,"20254001844","POINT (-92.17785 38.57751)"
"Nebraska","2025","40","Cyclosporiasis",,"-","13",,"51",,"34",,"Nebraska",,"20254001845","POINT (-96.70731 40.81362)"
"North Dakota","2025","40","Cyclosporiasis",,"-","0",,,"-","4",,"North Dakota",,"20254001846","POINT (-100.7797 46.80536)"
"South Dakota","2025","40","Cyclosporiasis",,"-","1",,"3",,"3",,"South Dakota",,"20254001847","POINT (-100.34987 44.36917)"
"South Atlantic","2025","40","Cyclosporiasis","4",,"113",,"866",,"1,122",,,"South Atlantic","20254001848","POINT (-100.34987 44.36917)"
"Delaware","2025","40","Cyclosporiasis",,"-","1",,"1",,"13",,"Delaware",,"20254001849","POINT (-75.52474 39.15803)"
"District of Columbia","2025","40","Cyclosporiasis",,"-","2",,"5",,"5",,"District of Columbia",,"20254001850",
"Florida","2025","40","Cyclosporiasis","1",,"29",,"191",,"216",,"Florida",,"20254001851","POINT (-84.28065 30.43978)"
"Georgia","2025","40","Cyclosporiasis",,"-","16",,"112",,"117",,"Georgia",,"20254001852","POINT (-84.39111 33.74831)"
"Maryland","2025","40","Cyclosporiasis",,"-","18",,"115",,"195",,"Maryland",,"20254001853","POINT (-76.49015 38.97678)"
"North Carolina","2025","40","Cyclosporiasis",,"-","56",,"284",,"322",,"North Carolina",,"20254001854","POINT (-78.64271 35.78543)"
"South Carolina","2025","40","Cyclosporiasis",,"-","10",,"44",,"48",,"South Carolina",,"20254001855","POINT (-81.04537 33.99882)"
"Virginia","2025","40","Cyclosporiasis","3",,"14",,"107",,"189",,"Virginia",,"20254001856","POINT (-77.43367 37.54068)"
"West Virginia","2025","40","Cyclosporiasis",,"-","1",,"7",,"17",,"West Virginia",,"20254001857","POINT (-81.63896 38.35016)"
"East South Central","2025","40","Cyclosporiasis",,"-","16",,"94",,"138",,,"East South Central","20254001858",
"Alabama","2025","40","Cyclosporiasis",,"-","5",,"17",,"29",,"Alabama",,"20254001859","POINT (-86.30006 32.38015)"
"Kentucky","2025","40","Cyclosporiasis",,"-","7",,"43",,"21",,"Kentucky",,"20254001860","POINT (-84.8787 38.19507)"
"Mississippi","2025","40","Cyclosporiasis",,"N",,"NC",,"N",,"N","Mississippi",,"20254001861","POINT (-90.18045 32.29896)"
"Tennessee","2025","40","Cyclosporiasis",,"-","9",,"34",,"88",,"Tennessee",,"20254001862","POINT (-86.77799 36.16792)"
"West South Central","2025","40","Cyclosporiasis","1",,"70",,"543",,"457",,,"West South Central","20254001863",
"Arkansas","2025","40","Cyclosporiasis",,"-","4",,"13",,"13",,"Arkansas",,"20254001864","POINT (-92.27486 34.7487)"
"Louisiana","2025","40","Cyclosporiasis",,"-","15",,"97",,"30",,"Louisiana",,"20254001865","POINT (-91.18665 30.44335)"
"Oklahoma","2025","40","Cyclosporiasis",,"-","8",,"41",,"19",,"Oklahoma",,"20254001866","POINT (-97.52107 35.47203)"
"Texas","2025","40","Cyclosporiasis","1",,"59",,"392",,"395",,"Texas",,"20254001867","POINT (-97.743 30.26759)"
"Mountain","2025","40","Cyclosporiasis",,"-","47",,"294",,"237",,,"Mountain","20254001868",
"Arizona","2025","40","Cyclosporiasis",,"-","8",,"42",,"21",,"Arizona",,"20254001869","POINT (-112.07581 33.44825)"
"Colorado","2025","40","Cyclosporiasis",,"-","36",,"202",,"157",,"Colorado",,"20254001870","POINT (-104.99203 39.74001)"
"Idaho","2025","40","Cyclosporiasis",,"N",,"NC",,"N",,"N","Idaho",,"20254001871","POINT (-116.19341 43.60764)"
"Montana","2025","40","Cyclosporiasis",,"-","2",,"6",,"3",,"Montana",,"20254001872","POINT (-112.02066 46.58976)"
"Nevada","2025","40","Cyclosporiasis",,"N",,"NC",,"N",,"N","Nevada",,"20254001873","POINT (-119.76698 39.16505)"
"New Mexico","2025","40","Cyclosporiasis",,"-","3",,"8",,"8",,"New Mexico",,"20254001874","POINT (-105.93825 35.69177)"
"Utah","2025","40","Cyclosporiasis",,"-","5",,"36",,"48",,"Utah",,"20254001875","POINT (-111.88822 40.76031)"
"Wyoming","2025","40","Cyclosporiasis",,"-","0",,,"-",,"-","Wyoming",,"20254001876","POINT (-104.82155 41.13481)"
"Pacific","2025","40","Cyclosporiasis",,"-","32",,"250",,"274",,,"Pacific","20254001877",
"Alaska","2025","40","Cyclosporiasis",,"-","2",,"5",,"4",,"Alaska",,"20254001878","POINT (-134.4068 58.29973)"
"California","2025","40","Cyclosporiasis",,"-","27",,"221",,"242",,"California",,"20254001879","POINT (-121.49086 38.57944)"
"Hawaii","2025","40","Cyclosporiasis",,"-","1",,"1",,,"-","Hawaii",,"20254001880","POINT (-157.85788 21.30493)"
"Oregon","2025","40","Cyclosporiasis",,"-","5",,"23",,"27",,"Oregon",,"20254001881","POINT (-123.04382 44.93326)"
"Washington","2025","40","Cyclosporiasis",,"-","0",,,"-","1",,"Washington",,"20254001882","POINT (-122.89165 47.03954)"
"U.S. Territories","2025","40","Cyclosporiasis",,"-","1",,"1",,,"-",,"U.S. Territories","20254001883",
"American Samoa","2025","40","Cyclosporiasis",,"N",,"NC",,"N",,"N","American Samoa",,"20254001884",
"Commonwealth of Northern Mariana Islands","2025","40","Cyclosporiasis",,"-","0",,,"-",,"-","Commonwealth of Northern Mariana Islands",,"20254001885",
"Guam","2025","40","Cyclosporiasis",,"-","0",,,"-",,"-","Guam",,"20254001886",
"Puerto Rico","2025","40","Cyclosporiasis",,"-","1",,"1",,,"-","Puerto Rico",,"20254001887","POINT (-66.11692 18.46536)"
"U.S. Virgin Islands","2025","40","Cyclosporiasis",,"-","0",,,"-",,"-","U.S. Virgin Islands",,"20254001888",
"Non-U.S. Residents","2025","40","Cyclosporiasis",,"-","1",,"2",,"1",,,"Non-U.S. Residents","20254001889",
"Total","2025","40","Cyclosporiasis","6",,"403",,"3,359",,"3,951",,,"Total","20254001890",
"U.S. Residents","2025","41","Cyclosporiasis","13",,"405",,"3,409",,"3,970",,,"U.S. Residents","20254101821",
"New England","2025","41","Cyclosporiasis",,"-","26",,"132",,"184",,,"New England","20254101822",
"Connecticut","2025","41","Cyclosporiasis",,"-","11",,"41",,"66",,"Connecticut",,"20254101823","POINT (-72.67398 41.76381)"
"Maine","2025","41","Cyclosporiasis",,"-","1",,"4",,"12",,"Maine",,"20254101824","POINT (-69.77631 44.31804)"
"Massachusetts","2025","41","Cyclosporiasis",,"-","12",,"72",,"82",,"Massachusetts",,"20254101825","POINT (-71.05675 42.35866)"
"New Hampshire","2025","41","Cyclosporiasis",,"-","1",,"7",,"9",,"New Hampshire",,"20254101826","POINT (-71.53661 43.20725)"
"Rhode Island","2025","41","Cyclosporiasis",,"-","2",,"6",,"12",,"Rhode Island",,"20254101827","POINT (-71.41198 41.82388)"
"Vermont","2025","41","Cyclosporiasis",,"-","2",,"2",,"3",,"Vermont",,"20254101828","POINT (-72.57627 44.26029)"
"Middle Atlantic","2025","41","Cyclosporiasis","7",,"81",,"644",,"781",,,"Middle Atlantic","20254101829",
"New Jersey","2025","41","Cyclosporiasis",,"-","18",,"91",,"233",,"New Jersey",,"20254101830","POINT (-74.75948 40.21794)"
"New York","2025","41","Cyclosporiasis","7",,"61",,"267",,"234",,"New York",,"20254101831","POINT (-73.75522 42.65155)"
"New York City","2025","41","Cyclosporiasis",,"-","36",,"286",,"314",,"New York City",,"20254101832","POINT (-73.75522 42.65155)"
"Pennsylvania","2025","41","Cyclosporiasis",,"N",,"NC",,"N",,"N","Pennsylvania",,"20254101833","POINT (-76.88224 40.25986)"
"East North Central","2025","41","Cyclosporiasis","1",,"60",,"402",,"477",,,"East North Central","20254101834",
"Illinois","2025","41","Cyclosporiasis",,"-","34",,"205",,"272",,"Illinois",,"20254101835","POINT (-89.64361 39.8013)"
"Indiana","2025","41","Cyclosporiasis",,"-","8",,"23",,"26",,"Indiana",,"20254101836","POINT (-86.15013 39.76691)"
"Michigan","2025","41","Cyclosporiasis",,"-","5",,"36",,"40",,"Michigan",,"20254101837","POINT (-84.55226 42.73194)"
"Ohio","2025","41","Cyclosporiasis","1",,"13",,"73",,"74",,"Ohio",,"20254101838","POINT (-83.00276 39.96199)"
"Wisconsin","2025","41","Cyclosporiasis",,"-","11",,"65",,"65",,"Wisconsin",,"20254101839","POINT (-89.38645 43.07313)"
"West North Central","2025","41","Cyclosporiasis",,"-","23",,"147",,"289",,,"West North Central","20254101840",
"Iowa","2025","41","Cyclosporiasis",,"-","16",,"64",,"70",,"Iowa",,"20254101841","POINT (-93.61539 41.58981)"
"Kansas","2025","41","Cyclosporiasis",,"-","6",,"29",,"42",,"Kansas",,"20254101842","POINT (-95.6712 39.04926)"
"Minnesota","2025","41","Cyclosporiasis",,"-","2",,,"-","69",,"Minnesota",,"20254101843","POINT (-93.09649 44.94339)"
"Missouri","2025","41","Cyclosporiasis",,"-","2",,,"-","67",,"Missouri",,"20254101844","POINT (-92.17785 38.57751)"
"Nebraska","2025","41","Cyclosporiasis",,"-","13",,"51",,"34",,"Nebraska",,"20254101845","POINT (-96.70731 40.81362)"
"North Dakota","2025","41","Cyclosporiasis",,"-","0",,,"-","4",,"North Dakota",,"20254101846","POINT (-100.7797 46.80536)"
"South Dakota","2025","41","Cyclosporiasis",,"-","1",,"3",,"3",,"South Dakota",,"20254101847","POINT (-100.34987 44.36917)"
"South Atlantic","2025","41","Cyclosporiasis","2",,"113",,"873",,"1,124",,,"South Atlantic","20254101848","POINT (-100.34987 44.36917)"
"Delaware","2025","41","Cyclosporiasis",,"-","1",,"1",,"13",,"Delaware",,"20254101849","POINT (-75.52474 39.15803)"
"District of Columbia","2025","41","Cyclosporiasis",,"-","2",,"5",,"5",,"District of Columbia",,"20254101850",
"Florida","2025","41","Cyclosporiasis","2",,"29",,"193",,"216",,"Florida",,"20254101851","POINT (-84.28065 30.43978)"
"Georgia","2025","41","Cyclosporiasis",,"-","16",,"112",,"117",,"Georgia",,"20254101852","POINT (-84.39111 33.74831)"
"Maryland","2025","41","Cyclosporiasis",,"-","18",,"115",,"196",,"Maryland",,"20254101853","POINT (-76.49015 38.97678)"
"North Carolina","2025","41","Cyclosporiasis",,"-","56",,"289",,"322",,"North Carolina",,"20254101854","POINT (-78.64271 35.78543)"
"South Carolina","2025","41","Cyclosporiasis",,"-","10",,"44",,"48",,"South Carolina",,"20254101855","POINT (-81.04537 33.99882)"
"Virginia","2025","41","Cyclosporiasis",,"-","14",,"107",,"190",,"Virginia",,"20254101856","POINT (-77.43367 37.54068)"
"West Virginia","2025","41","Cyclosporiasis",,"-","1",,"7",,"17",,"West Virginia",,"20254101857","POINT (-81.63896 38.35016)"
"East South Central","2025","41","Cyclosporiasis","1",,"16",,"95",,"139",,,"East South Central","20254101858",
"Alabama","2025","41","Cyclosporiasis",,"-","5",,"17",,"30",,"Alabama",,"20254101859","POINT (-86.30006 32.38015)"
"Kentucky","2025","41","Cyclosporiasis",,"-","7",,"43",,"21",,"Kentucky",,"20254101860","POINT (-84.8787 38.19507)"
"Mississippi","2025","41","Cyclosporiasis",,"N",,"NC",,"N",,"N","Mississippi",,"20254101861","POINT (-90.18045 32.29896)"
"Tennessee","2025","41","Cyclosporiasis","1",,"9",,"35",,"88",,"Tennessee",,"20254101862","POINT (-86.77799 36.16792)"
"West South Central","2025","41","Cyclosporiasis",,"-","70",,"568",,"460",,,"West South Central","20254101863",
"Arkansas","2025","41","Cyclosporiasis",,"-","4",,"13",,"13",,"Arkansas",,"20254101864","POINT (-92.27486 34.7487)"
"Louisiana","2025","41","Cyclosporiasis",,"-","15",,"97",,"30",,"Louisiana",,"20254101865","POINT (-91.18665 30.44335)"
"Oklahoma","2025","41","Cyclosporiasis",,"-","8",,"41",,"19",,"Oklahoma",,"20254101866","POINT (-97.52107 35.47203)"
"Texas","2025","41","Cyclosporiasis",,"-","59",,"417",,"398",,"Texas",,"20254101867","POINT (-97.743 30.26759)"
"Mountain","2025","41","Cyclosporiasis",,"-","47",,"295",,"237",,,"Mountain","20254101868",
"Arizona","2025","41","Cyclosporiasis",,"-","8",,"42",,"21",,"Arizona",,"20254101869","POINT (-112.07581 33.44825)"
"Colorado","2025","41","Cyclosporiasis",,"-","36",,"202",,"157",,"Colorado",,"20254101870","POINT (-104.99203 39.74001)"
"Idaho","2025","41","Cyclosporiasis",,"N",,"NC",,"N",,"N","Idaho",,"20254101871","POINT (-116.19341 43.60764)"
"Montana","2025","41","Cyclosporiasis",,"-","2",,"6",,"3",,"Montana",,"20254101872","POINT (-112.02066 46.58976)"
